compiler,error_message,label
gcc,error: 'd' undeclared (first use in this function),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: passing argument 1 of 'printdiagonal' makes integer from pointer without a cast [-Wint-conversion],semantic
gcc,error: 'a' undeclared (first use in this function),semantic
gcc,error: 'k' undeclared (first use in this function),semantic
gcc,"error: expected ',' or ';' before 'while'",syntax
gcc,error: incompatible type for argument 2 of 'is_older',semantic
gcc,error: expected expression before '}' token,semantic
gcc,error: expected expression before '<' token,semantic
gcc,error: 'str' undeclared (first use in this function),semantic
gcc,error: expected identifier or '(' before '}' token,semantic
gcc,error: expected expression before 'int',semantic
gcc,error: 'a' undeclared (first use in this function); did you mean 'a1'?,semantic
gcc,error: expected ';' before 'for',syntax
gcc,error: expected ';' before 's3',syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before '}' token,semantic
gcc,error: lvalue required as left operand of assignment,semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before 'else',syntax
gcc,error: expected expression before '>' token,semantic
gcc,error: expected expression before ')' token,lexical
gcc,error: expected ';' before 'for',syntax
gcc,error: expected ')' before 'arr',semantic
gcc,error: expected ')' before 'c',semantic
gcc,error: 'maxn' undeclared (first use in this function); did you mean 'maxm'?,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: 'n' redeclared as different kind of symbol,semantic
gcc,error: expected ';' before 'if',syntax
gcc,error: expected identifier or '(' before 'return',lexical
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'A' undeclared (first use in this function); did you mean 'A1'?,semantic
gcc,error: 'sum_suplit_B' undeclared (first use in this function); did you mean 'sum_split_B'?,semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: invalid operands to binary ^ (have 'float' and 'float'),semantic
gcc,error: expected ';' before 'if',syntax
gcc,error: expected ')' before numeric constant,semantic
gcc,error: invalid operands to binary ^ (have 'double' and 'int'),semantic
gcc,error: expected '(' before 'ch',syntax
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected expression before '{' token,lexical
gcc,error: expected ';' before '}' token,syntax
gcc,error: lvalue required as unary '&' operand,semantic
gcc,error: 'n' undeclared (first use in this function),semantic
gcc,error: expected ')' before '\xa',semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: implicit declaration of function 'calloc' [-Wimplicit-function-declaration],semantic
gcc,error: 'pn' is a pointer; did you mean to use '->'?,semantic
gcc,error: expected statement before ')' token,semantic
gcc,error: expected expression before ')' token,semantic
gcc,error: expected ')' before 'str',semantic
gcc,error: lvalue required as increment operand,semantic
gcc,error: lvalue required as left operand of assignment,semantic
gcc,error: expected expression before 'float',lexical
gcc,error: invalid operands to binary != (have 'struct node' and 'int'),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: 'maxrowsum' undeclared (first use in this function),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before 'else',lexical
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before 'return',lexical
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before ')' token,semantic
gcc,error: redeclaration of 'i' with no linkage,semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: 'else' without a previous 'if',semantic
gcc,error: implicit declaration of function 'strlen' [-Wimplicit-function-declaration],semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected identifier or '(' before ';' token,semantic
gcc,error: 'str' undeclared (first use in this function),semantic
gcc,error: expected identifier or '(' before '{' token,semantic
gcc,error: expected identifier before '(' token,lexical
gcc,error: invalid use of void expression,semantic
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: implicit declaration of function 'pow' [-Wimplicit-function-declaration],syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: invalid suffix 'n' on integer constant,semantic
gcc,error: invalid type argument of unary '*' (have 'int'),semantic
gcc,error: 'a' undeclared (first use in this function),semantic
gcc,error: incompatible types when assigning to type 'struct node' from type 'struct node *',semantic
gcc,error: expected ')' before 'new',semantic
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: lvalue required as left operand of assignment,semantic
gcc,error: expected expression before ')' token,semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: expected ';' before ')' token,syntax
gcc,"error: expected ';', ',' or ')' before '||' token",syntax
gcc,error: expected ';' before 'l',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'str' undeclared (first use in this function),semantic
gcc,error: expected identifier or '(' before '}' token,semantic
gcc,error: empty character constant,semantic
gcc,error: 'z' undeclared (first use in this function),semantic
gcc,error: expected expression before '{' token,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected identifier before '(' token,lexical
gcc,error: 'y1' undeclared (first use in this function); did you mean 'y'?,semantic
gcc,error: two or more data types in declaration specifiers,semantic
gcc,error: 'f' undeclared (first use in this function),semantic
gcc,error: lvalue required as left operand of assignment,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: 'str3' undeclared (first use in this function); did you mean 's3'?,semantic
gcc,"error: too many arguments to function 'check_prime'; expected 1, have 2",semantic
gcc,error: 'else' without a previous 'if',semantic
gcc,error: 'yar' undeclared (first use in this function); did you mean 'year'?,semantic
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected ';' before '{' token,syntax
gcc,error: expected ';' before ')' token,syntax
gcc,error: expected identifier before '(' token,lexical
gcc,error: 'c' undeclared (first use in this function); did you mean 'ch'?,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: redeclaration of 'n' with no linkage,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'a' undeclared (first use in this function),semantic
gcc,error: invalid operands to binary & (have 'char *' and 'float'),semantic
gcc,error: expected ';' before 'if',syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected declaration or statement at end of input,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: 'n' undeclared (first use in this function),semantic
gcc,error: expected ')' before 'C',semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: expected expression before ')' token,semantic
gcc,error: 'i' undeclared (first use in this function),semantic
gcc,error: type of 'c' defaults to 'int' [-Wimplicit-int],semantic
gcc,error: invalid operands to binary ^ (have 'float' and 'int'),semantic
gcc,error: 'sqltk' undeclared (first use in this function),semantic
gcc,error: invalid operands to binary < (have 'int' and 'complex int'),semantic
gcc,error: expected expression before ']' token,semantic
gcc,error: array subscript is not an integer,semantic
gcc,error: expected ')' before 'new',semantic
gcc,error: invalid suffix '_err' on integer constant,semantic
gcc,"error: too many arguments to function 'getchar'; expected 0, have 1",semantic
gcc,error: expected ')' before 'a',semantic
gcc,error: expected ';' before '{' token,syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: 'j' undeclared (first use in this function),semantic
gcc,error: invalid suffix 'n' on integer constant,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: 'c' undeclared (first use in this function),semantic
gcc,error: expected expression before '.' token,lexical
gcc,error: 'n' redeclared as different kind of symbol,semantic
gcc,error: conflicting types for 'c'; have 'int',semantic
gcc,error: expected ';' before '{' token,syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: expected expression before ']' token,semantic
gcc,error: 'n' undeclared (first use in this function),semantic
gcc,error: expected identifier or '(' before '}' token,semantic
gcc,error: 'Z' undeclared (first use in this function),semantic
gcc,error: stray '`' in program,semantic
gcc,error: expected expression before 'int',lexical
gcc,error: expected ')' before 'new',semantic
gcc,error: expected ';' before 'printf',syntax
gcc,error: expected ';' before 'ch',syntax
gcc,error: expected ')' before 'new',semantic
gcc,error: 'else' without a previous 'if',semantic
gcc,error: 'volume' undeclared (first use in this function); did you mean 'volume2'?,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: invalid operands to binary & (have 'float *' and 'float'),semantic
gcc,error: 'n' undeclared (first use in this function),semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'return',syntax
gcc,error: 'a2' undeclared (first use in this function); did you mean 'a1'?,semantic
gcc,error: expected ';' before '}' token,syntax
gcc,error: expected ';' before 'b',syntax
gcc,error: expected ';' before 'i',syntax
gcc,error: expected expression before ']' token,semantic
gcc,error: empty character constant,semantic
gcc,error: called object is not a function or function pointer,semantic
gcc,error: expected ';' before 'return',syntax
gcc,error: expected ';' before 'for',syntax
gcc,error: expected ';' before '}' token,syntax
